id,user,created_at,text,,,fav,RT,follower,follows
1.33E+18,ruwillman,2020/11/8 9:20,@USAusaRENKON twitterでデマが拡散され、TV新聞を笑えない環境でFOXからですらこれはデマですと否定されるレベルの情報すら流れてくるからハチャメチャメチャクチャ,,,0,1,2692,355
1.33E+18,ktbrei,2020/11/8 9:16,陰謀論はデマで、グローバル好きな人がそれを正しいと思い込んで同調圧力によって民衆を誘導してる気もする。どこの国もコロナを恐れる人みたいに思い込みによる同調圧力分断の否定は個人主義の否定だよ別に個人主義者＝差別主義者ではない皆と違うのは悪いこと?まぁ差別は駄目。偏見はしゃーない,,,6,0,2545,2459
1.33E+18,niboshiwaiwai,2020/11/8 9:12,UAEへのF-35販売に対するイスラエルの優位性確保の為にF-22を売却するという話をイスラエル防衛当局が否定しているらしい。どうもこの話には根拠がないようで、トランプ政権のイスラエルに対する姿勢を勝手に拡大解釈したデマに近い報道だった可能性がありそう。https://t.co/wLLb0s0l5Q,,,3,0,9,20
1.33E+18,Jisookook_1004,2020/11/8 9:08,@_O9O1g 主様がどこでその記事をご覧になったのかは分かりませんが💦💦デマの記事は多いです…日本で騒がれている熱愛関連は8割嘘とも言いますし…あと確か事務所は否定していたと思うので、、あまり信じなくても大丈夫だと思いますよ！😊,,,0,0,187,327
1.33E+18,eru16103483,2020/11/8 9:00,すげえな。アメリカでは既に否定されて、トランプべったりのFOXですら報じないデマを喜々として流してアメリカは日本より劣化している！とか言い出す馬鹿がいるぞ,,,0,0,2358,2459
1.33E+18,BrekaZgs,2020/11/8 8:54,@koen24915243 調べもしないでデマあるいは調べた内容を反論余地なく報道など。確かめるすべのない人が一方的に肯定、否定を決められるのは困るね。皆が言っているは常套句として2元論の時点で可笑しいものです。（疑問に対して強行なら日本現政権を否定する矛盾が）,,,2,0,159,248
1.33E+18,res_publica_x,2020/11/8 8:25,「ウィスコンシン州で投票率が100％を超えた」「バイデン氏の不正」はデマ。当日に有権者登録が可能、保守系メディアも否定 https://t.co/G4UF0ogf5p,,,4,0,970,0
1.33E+18,ringringn90,2020/11/8 7:45,不正？あんたらのデマは殆どが否定されてるよ。#頭Q  の国賊がhttps://t.co/kOz9J3y0NA https://t.co/7nLLSXEN0J,,,12,4,1001,568
1.33E+18,retreat_co,2020/11/8 7:40,ただ、一番言いたいのは今回のアメリカ選挙のバイデンの不正も本当にデマかもしれないし、メディアぐるみでデマって言ってるだけかもしれない。結局正しいことなんて分かんないし議論するのは良いが相手の人格や人種、性別、否定するのは良くないって事ネット見てるそういう人多いのよ。,,,4,0,2877,2855
1.33E+18,ringringn90,2020/11/8 7:35,バイデン新大統領への名誉毀損やめて下さい。日本の恥晒しです。アメリカで数々のデマが否定されており、ニュースにもなってます。https://t.co/kOz9J3y0NA https://t.co/a8gbpp0E1n,,,4,0,2585,296
1.33E+18,maelific,2020/11/8 7:16,ぶっちゃけ、不正をする人間に見えるよ平気でデマを流すしホロコースト否定しといて謝罪しないしマジでどの口がって感じだよ病気で弱っていようがいまいが、最低野郎であることに変わりはないよ@katsuyatakasu https://t.co/mKsxpVCpDu,,,1,0,22120,251
1.33E+18,alod26,2020/11/8 7:10,@23tds 家庭菜園できなくなりませんよ。デマです。種苗法改正案の発案者である農水省がハッキリ否定しています。下リンクと画像を参照ください。農水省HPhttps://t.co/gzU9NQC9utデマにご注意ください。種苗法関連は、デマがとてもとても多いです。＃種苗法改正を成立させよう＃デマはやめよう https://t.co/x95Fq8Bp29,,,11,5,2664,5001
1.33E+18,hitandrunflame,2020/11/8 6:56,@korettedounano @asasfjgg デマが流れてると分かってても怪しい情報に飛び付いたり、論点をずらしたり(又は分かってない)のは確かに似てますねwただ、学術会議の時は、人事介入も学会の左翼に甘い空気も、現実にある問題点だったんですけど、今回は投票の結果という現実を否定したいから色々言ってるのが特に気持ち悪いです…。,,,4,2,1440,389
1.33E+18,oar_koki,2020/11/8 6:43,「反アベ＝反納税」主義をもって忍んできた年収百万以下に抑える金縮生活とも取り敢えずオサラバして元の畑に復帰もしたことだし、デマと差別と利欲のごった煮だったトランプ主義が否定された後の「良識」の復権を大いに期待している。,,,3,1,162,161
1.33E+18,toyoY9602,2020/11/8 6:00,@chasyan リベラル側(議員含む民主党支持者や一部共和党支持者)は疑惑はデマ、フェイクニュース、否定しているのだから、正当な結果であるバイデン候補の当確は喜ぶに決まっているでしょう。,,,0,0,676,674
1.33E+18,RYU79928002,2020/11/8 5:31,@culdceptt1 @tarou0812a DM見ましたけどディープフェイクなどの画像加工の類かと。そもそも国土安全保障省が公式の声明で否定しているので信憑性が低いです。また透かし入りの投票用紙とやらをツイッター上にアップしている人が少なすぎですし。...まさか国土安全保障省がデマを発信しているとでも？？それは無いと思います。,,,0,0,196,217
1.33E+18,megasametaro,2020/11/8 5:16,@boku_sonomaru 昨年の大阪W選で「大阪市がなくなる」という事実を言っただけで、松井らに遮られ否定され馬鹿にされデマを吐いたかの如くに罵詈雑言を浴び続けた柳本さんや小西さんが、今回も懸命に闘ってくれてた姿が本当にもう・・。,,,0,0,36,48
1.33E+18,Mtan_,2020/11/8 4:48,「ファクトチェック」の言葉の扱いの難しさもね。一部を否定しているに過ぎないのにすべてデマみたいな扱いにすり替えられちゃう過程もなかなか酷いものだった。 https://t.co/IA30sKwbLK,,,1,0,312,667
1.33E+18,ToyotaHiro1,2020/11/8 4:36,@manabuyoshida @ytsuji2001 都構想完全否定？めっちゃ接戦やん反維新の人達や、毎日新聞のデマが無ければ（そのデマに騙される人達がいなければ）間違いなくあなたたちは完敗でした🤣🤣🤣 https://t.co/UB4Id2rovd,,,2,0,659,374
1.33E+18,ikepy,2020/11/8 4:31,@trsyoshies02 ありもしないデマをでっち上げてそれに対する説明を求めて相手にされなかったら、「否定しないのはやましいことがあるからだ！」って騒ぎ立てるのも常套手段ですよね,,,0,0,460,332
1.33E+18,trsyoshies02,2020/11/8 4:09,@ikepy とりあえずやましい事が無ければ否定さえしてくれればデマと思わなくなりますから、それ待ちですね,,,5,1,45,109
1.33E+18,SOEELez4g,2020/11/8 4:02,@1sOeD4LBAiL4r24 テレビみてて思うのがこれらの主張を「根拠なくデマw」と根拠なく否定するとこが凄いなってw,,,0,0,729,471
1.33E+18,mao9821ap2,2020/11/8 3:43,投票率100%はデマ、という否定は全く信憑性を感じなかった。わたしは本職上無縁じゃないから可能な限り注視していた。私は、数字の変化をしっかり見ていた。あれ以降、米ドルから価値が抜けるペースを早めたことも、である。,,,7,2,17,70
1.33E+18,nowsican,2020/11/8 3:42,バレットさんのデータの引用もあり、わかりやすく、これなら市民に「大阪都構想やらなきゃ損」と思ってくれたかもしれません。反対派のデマの否定に追われ、チマチマした話題に終始した（させられた）ように思います。https://t.co/Ixxjaq3iNJ,,,9,3,136,111
1.33E+18,AinuHateCounter,2020/11/8 3:36,「アイヌ利権」デマがいつも最終的にたどり着くのは「アイヌ民族は存在しない」。歴史的事実と生活格差を無視・否定した上、和人が必要としていない政策の合理性はないという主張だから。民族の差異を抹消するのが「アイヌ利権」デマの狙い。現代版同化主義である。＃アイヌ #Ainu,,,24,4,1910,2330
1.33E+18,banka23,2020/11/8 3:35,本国や英語サイトでは否定されたデマやソース元が怪しくて一蹴されたようなものが日本だと精査されなくてそのまま陰謀論者やネトウヨに共有されってのをいくつか見てきたけど地味に外にも伝播してる気がする…,,,0,0,387,240
1.33E+18,realtsuyoshi,2020/11/8 3:17,@NAO69159633 しかも本人が根拠も証拠もない「不正投票」のデマをまだ流しまくってるの😂選挙関係者と専門家はみんな否定してるのに😂この人、マジで危険やと思う。,,,0,0,542,1048
1.33E+18,dqdqx_2534,2020/11/8 2:30,2020年最新版維新デマ松井市長自ら否定！！西成中華構想デマhttps://t.co/Dkrlaos2M6,,,2,3,183,765
1.33E+18,pnkz,2020/11/8 2:10,アホが喚いてるデマはほとんどすでに否定されている。自身の低脳さを晒すだけなんで、「かしこ」ぶりたい文化人ワナビーはそろそろ撤退しないと黒歴史残すよ【米大統領選2020】　投票について拡散されたうわさを検証 - BBCニュース https://t.co/7YgUTVX9Ud,,,0,1,32,1
1.33E+18,su_9qu,2020/11/8 2:05,@meow164 @townboy_dagashi デマを多く用いるやり方はトランプで否定されました。トランプと同じように嘘を多くつくやり方はくそだという雰囲気を広めたいですね,,,1,0,326,471
1.33E+18,South_North_,2020/11/8 1:52,バイデン陣営が不正をしたというツイートやニュースははほとんどがデマだってもう発覚しているのに、ニュースのリプ欄には嬉々としてそのデマが書かれているの、一度流れたデマを否定する大変さを物語っている。,,,416,124,9404,4419
1.33E+18,tepotepotepodon,2020/11/8 1:45,@hirakuringo うぬんｗそれがデマだという声も多いけど、そもそも投票率が９０を超えているのは事実らしいから、それだって十分にとんでもないのよのうｗ俺は確実に不正があっただろうとか言うつもりはないが、司法にまで行くと言うなら司法の判断に任せるべきで、陰謀論だとか言って否定する人も落ち着け思うｗ,,,51,20,9404,4419
1.33E+18,wawa1219,2020/11/8 1:44,アメリカ大統領選挙、色々なデマがファクトチェックで否定されているけど、郵便投票のチェックはまだ見てない。,,,0,0,9,55
1.33E+18,A11900101,2020/11/8 0:41,反自民なのにネトウヨと一緒になってバイデンの「不正選挙」をすでにファクトチェックで否定されたデマに依拠して主張する人がいるんですけど…反自民ではあるけれど、安倍や竹中が韓国人の血を引いているとか、韓国ヘイトと民族差別意識丸出しなのもドン引き。,,,0,0,1142,1341
1.33E+18,claclock,2020/11/8 0:37,ほーら。サンデーモーニングっていうバカテレビがトランプが民主主義を否定しているってデマ流してるぞ。逆だ。,,,3,1,244,101
1.33E+18,jonathan_1955,2020/11/8 0:37,教会からの推薦…そう言えば、日本基督教団本多記念教会には青学幼稚園の推薦枠がある（←当時の主任牧師が否定）と云うデマが流れてましたね🧐当時の主任牧師、青学指導部に反旗（←牧師養成コースの東京神学大学移管に激怒）翻して、追放された人物（後にキリスト教教育同盟常任理事）だった😂 https://t.co/qgw7QAgh7V,,,0,0,6,262
1.33E+18,Xiaoxi96016185,2020/11/8 0:35,アメリカ本土で、すでにファクトチェックで否定されている周回遅れの選挙不正デマの拡散に飽きたのか、２８年前にバイデンに下半身を触られたと主張する女性の、半年前のニュースを発掘したとドヤ顔で見せつけてくる黒瀬氏。#黒瀬深 https://t.co/iqSKnIUusA,,,0,0,3052,1655
1.33E+18,gizono,2020/11/9 23:45,デマって大体ちゃんと理由を挙げられてそのうえで否定されることが多いので、それもなく「デマだ！」って言うだけだと逆に信憑性が高くなっていく気がしない？,,,3,1,1341,3568
1.33E+18,charie2001,2020/11/9 23:33,@Natsuyasumin 市民サービスの維持は悪い言い方をすると市民の既得権を維持にもなりますが、この場合は維持することを否定できない。少し辛口の維新の良さが住民投票ではなかなか発揮できないのが辛いところ。デマなどの周りの要因はここでは置いておきます。,,,7,3,4543,1323
1.33E+18,tsukitos_r,2020/11/9 23:26,自分の場合はトランスジェンダーを否定したいがための臓器移植ヘイトが直球で殴られたそれだったな…未だに根に持ってるデマでトランス女性の臓器移植を持ち出した挙句『誰にも臓器移植を受ける権利などない』『臓器移植など人体実験』と言いまくったTERF達のこと、忘れるはずがない,,,0,0,329,1769
1.33E+18,goussan,2020/11/9 23:10,#虎8 NHKが否定した5時間後、ミヤネ屋でメラニア夫人や側近がトランプ氏に敗北宣言しろと言っているというデマを流してしまう。ミヤネもクソだな。,,,2,0,422,641
1.33E+18,zonexkaoru,2020/11/9 23:05,いくらファクトチェックで否定されても雨後の筍のように次から次へとデマが生成・放流されていく。ちょっと異常ですね、今のネットの状況は...。,,,1,1,82,81
1.33E+18,koh1999,2020/11/9 22:56,@ONEMORNING_1 @kamba_ryosuke メラニア夫人が敗北宣言を促したと言う話については、トランプ氏の側近が否定したとアメリカでは報道されているようですが、その点どうお考えでしょう？それもデマ、と一蹴されるんでしょうか？,,,0,0,17,12
1.33E+18,conundrum_18,2020/11/9 21:59,「ただ話を聞くが出来ない。否定しないと気が済まない。何か爪痕を残そうとする。感情的になってない自分のほうが立派みたいな論理を並べる。それで相手の自尊心を傷つける。」こんな事実無根のデマをばら撒いて福島を否定しようとした2012watの心理解説ですな。#すけろく https://t.co/iWBDkWqc3g,,,0,0,730,577
1.33E+18,EmeraldIndigo99,2020/11/9 20:39,@kazukazu881 @loveyassy 事実を否定するデマを、狡猾な偽善富裕左系コア層が発信し、踊らされた貧困デュープスが拡散するのが、左系のロシア革命以来の伝統。,,,11,1,7984,8033
1.33E+18,yurunyan1,2020/11/9 20:29,@news23_tbs ひるおびの「メラニア夫人がトランプに敗北宣言を勧めてる」は嘘報道！裏取らずデマを撒き散らすTBS!トランプ陣営は否定。ローカル局以下で裏どりもできないTBSの朝○人スタッフに報道とか高度な判断を要する仕事は無理！報道がデマになるからやめとけ！,,,1,0,852,1037
1.33E+18,itagakishika,2020/11/9 19:57,＞日本のメディアはそれを垂れ流してたね。夫人はツイートでこれを否定、なぜ確認しないの？『誤報』ではなく、『意図的なデマ』だからです。『国民人気第一位は石破』と同じです。『国民人気第一位は石破』・・・これは、マスコミのデマによる世論誘導・印象操作の典型として、備忘録に記載！ https://t.co/XZmaWbjXmK,,,1,1,3,0
1.33E+18,itagakishika,2020/11/9 19:56,@FIFI_Egypt @nipponzuki ＞日本のメディアはそれを垂れ流してたね。夫人はツイートでこれを否定、なぜ確認しないの？『誤報』ではなく、『意図的なデマ』だからです。『国民人気第一位は石破』と同じです。『国民人気第一位は石破』・・・これは、マスコミのデマによる世論誘導・印象操作の典型として、備忘録に記載！,,,9,4,439,303
1.33E+18,pomopr_g,2020/11/9 19:56,@j1lpbZdSm8bp8Ua @liyonyon 根拠のないデマを拡散することの何処か是々非々なのか理解に苦しみます。さらに、トランプが言った中で事実確認の取れるものはありますか？不正選挙だと言われるものを否定してた情報をさらに否定するものはありますか？根拠のない批判で人を傷つける可能性があるのに是々非々なんですか？,,,1,0,4,8
1.33E+18,KonyaDamarenai,2020/11/9 18:35,【話題の画像】みんな！１８才未満がLINEが使えなくなるっていうのはデマたよ！公式アカウントが否定してる！ID検索が使えなくなるだけだよ！ https://t.co/aXFJjjAh0e,,,13,5,60,147
1.33E+18,Florisbad,2020/11/9 18:28,デマを流すのは低コストで否定するのは高コスト　雑記帳｜https://t.co/tM6El2pwze,,,1,1,1693,2142
1.33E+18,kouheimaekawa,2020/11/9 18:17,「ウィスコンシン州で投票率が100％を超えた」はデマ。当日に有権者登録が可能、保守系メディアも否定（ハフポスト日本版） - Yahoo!ニュース https://t.co/vchyQo47HQ,,,1,0,8,58
1.33E+18,ykmeiling,2020/11/9 16:58,グラハム議長は「これは係争中の選挙だメディアが大統領を決めるのだはない」と報道を否定。トランプ氏は声明で「選挙はまだ終わっていない」と主張。再集計や法的に申し立てをしてる州があると…トランプ側近に共和党の支持者がいる！しかしマスゴミはトランプ身内も敗北認めるよう進言とデマ流す,,,4,1,344,2646
1.33E+18,shoheik,2020/11/9 16:56,@notenki28 @rokusaiKanagawa @KeisukeKamada 風評やデマの類を抑えることは難しいことは承知の上ですが、そうした言説は強く否定し、上書きする情報を流していくという趣旨です。,,,0,0,64,126
1.33E+18,ykmeiling8,2020/11/9 16:55,グラハム議長は「これは係争中の選挙だメディアが大統領を決めるのだはない」と報道を否定。トランプ氏は声明で「選挙はまだ終わっていない」と主張。再集計や法的に申し立てをしてる州があると…トランプ側近に共和党の支持者がいる！しかしマスゴミはトランプ身内も敗北認めるよう進言とデマ流す,,,3,0,2257,1858
1.33E+18,tamatamatama,2020/11/9 16:47,@RuuPika はい、亡くなった人が投票した、ペットが投票した、など全て証拠もないデマだとアメリカの報道機関で否定されています。,,,0,0,1431,349
1.33E+18,ringringn90,2020/11/9 16:28,@cranberry_0001 黒瀬とかと仲良さそうなアレですね。#頭Q  はトランプガー不正選挙ガー言ってるけど郵便投票は前々からあることすら知らない。デマは全て否定されてることすら知らない。数え直しの結果、トランプが勝った州でバイデン逆転の可能性もあることを想像すら出来ないwww,,,0,0,17,12
1.33E+18,3P0VKl7V2G9E5d1,2020/11/9 16:25,@endofjapanboy いえ、俺のツリーに土足でズカズカ集団でぶら下がってきてモモカがやってきた事を見た事もない癖に一方的に否定とイチャモンやデマ飛ばしにくるのは当たり前だと思いませんよ。何度も表で言ってますしね。これを傍から見たら真実を知ってる昔の人達も含め、どう映るかもわかるでしょという事です。,,,301,66,9325,8063
1.33E+18,pyon_research,2020/11/9 16:22,@kIE7abNZpqJriAF いや、「直接デマだってメラニア夫人が表明した」のもデマでは？ツイート内容には「説得中であること」は否定した意味の文章はない。現状では、ネット民が拡大解釈したものが拡散されているだけでは？後で正しかったとしても、「ほら、やっぱり正しいだろ」は無しでお願いします。,,,0,1,1320,1505
1.33E+18,palomino3rd,2020/11/9 16:19,主旨は理解できます。「日米同盟は重要で米国民の民意でもある選挙の結果を否定することはしない」ということと同時に「米国内の公正性に疑義のあることを検証する」というのは一応両立するとは思うので、そういう視点を持ってることまでデマ扇動路線と同等に見られても、というのはあるけれど。,,,0,0,152,324
1.33E+18,tagosi37,2020/11/9 16:17,まだデマだと断ずるだけの充分な証拠も無いというのが正確なところではないのか。今回の不正があまりにも大きく広く行われているために全容の確認すらできない状況だというのは聞いた。躍起になって否定したいのも分かるが結論を出すにはまだ早すぎる。 https://t.co/z7qBmb8cjp,,,2,0,1728,2109
1.33E+18,zousuikaisi,2020/11/9 16:11,ファクトチェックが可能なデマはデマの発信源を公然と批判できてむしろ煽動家も知名度を上げるために批判に参加するくらいなのだがファクトチェックが困難だが状況的にかなり高い確率のデマはなにか絶対的なターニングポイントがない限りほぼ否定されることはない,,,4,1,146,135
1.33E+18,sywhiflr21,2020/11/9 15:16,#マスゴミの実体 特に最近 #ファクトチェック でデマであることを指摘されても、受け入れない人が多くなったことには辟易する。「このメディアは信用できないから」「偏向しているから」ということをいって訂正しないケースも少なくない。否定するなら証拠を示すべきでしょうよ。,,,0,0,218,724
1.33E+18,hydrangealove3,2020/11/9 14:39,メラニアさん、本人が否定したのに未だな平気でデマを流してる マスゴミ。ねぇ、そこの元NHK元アナウンサーさん。そんなことしてまでテレビで生き残りたいの？ #マスゴミの実体 #有働由美子 https://t.co/bnlN5C9oRn,,,63,12,15944,4502
1.33E+18,fugafug78245180,2020/11/9 14:27,@nana77rey1 @fcYax2ubn4UHmGL 妄想デマは、レイシストの得意技です❗️一般的な日本から見て、貴方の様な人間が日本人と思われる事が、一番問題なのです❗️夫婦別姓は認めるから、日本語文化まで否定するな❗️ここは日本❗️嫌な人間に「嫁」とは言わ無い❗️逆に煽る事で差別が生まれる事を、足りない頭で理解しなさい💢,,,0,0,181,422
1.33E+18,sayapB,2020/11/9 14:20,メラニア夫人の否定をスルーしてデマを報道し続けるTBS#news23#小川彩佳#マスゴミの実体,,,0,0,17,12
1.33E+18,iakiyama,2020/11/9 14:12,@TrinityNYC デマを単にデマ！として切るのではなく、エビデンスで普通に潰していただくのが正解かと米国と日本の違いが色々あるが故に理解しにくいのは否定できないですしまだトランプ大統領…諦めてないんですか？,,,7,0,1476,2627
1.33E+18,STRANGERBLUED,2020/11/9 14:04,@zephyrrs1118 @goegoe183048 私の考えとしてはあのジャンプは選管のミス→それなら選挙結果は入れ替わるはず→大勢に影響がないなら統計的にあり得ない偏りを説明してよ投票率100%超はデマ→100%を否定できても80くらいで高止まりしてる投票率はおかしい様々な動画→是非に及ばずなので司法に委ねても大丈夫だと思います。,,,49,13,3835,3842
1.33E+18,urazumarchen,2020/11/9 13:44,私は公式の路線を否定した二次創作という存在を否定しない。それは批判としての意味を持ちうるから。許されないのは『我こそは公式』と名乗る輩や、根拠のないデマやでっち上げや悪意をもって評判を貶めようとするような連中だと思っている。そこには批判精神がない。誠実さがない。,,,1,0,3,0
1.33E+18,markunisrn,2020/11/9 13:03,@seekforfreeeee とっっっくに反証・否定されていますので、異論があれば再反証をどうぞ。インターネットで拾った出所不明、かつとっっっっっっっくに否定されたクソデマを盲信しているあなたが情弱なんですが。https://t.co/zqbM326Zrrhttps://t.co/a2fA5MCE9whttps://t.co/j23VcLmz5k,,,23,5,43029,505
1.33E+18,kz_tan1,2020/11/9 12:39,デモクラシーがデマクラシーになりかかっていないか？もっとも、デマもdemocracyも語源にdemos（大衆）を共通に含む。”信頼できない”のニュアンスは否定できないが。demagogue ＝ 民衆の指導者→ 扇動政治家（”嘘”の意味は日本語独特）democracy ＝ 民衆による統治https://t.co/m8TauN0b6D,,,2,0,49,131
1.33E+18,N_Hanose,2020/11/9 12:37,何年も前に目撃したとっくに否定されたはずのデマや与太話がリアルタイムのニュースの体で墓場から蘇るのに遭遇してしまうことほど長くツイッターにいると実感してしまうことは無い。,,,1,0,362,347
1.33E+18,pyon_research,2020/11/9 12:18,(1) NHKの記事では、陣営（正確にはトランプ陣営の幹部）が否定。(2) Share News Japan はNHKの記事を転載しているのに、「メラニア夫人ら否定」、「メラニア夫人も否定」という意味に変わってしまっている。(2) は記事を転載しているサイト。運営者は匿名？これこそ、フェイク、デマでは？,,,3,0,9,55
1.33E+18,naoki_satoh,2020/11/9 12:13,日本のフェイクメディアは、本人が否定してもまだデマを流し続ける。 https://t.co/jFPccvmuF8,,,3,0,35,34
1.33E+18,MrDennisMoore,2020/11/9 11:54,いや、「デマを否定する」という外見を取り繕ったら何を主張してもいいというわけでもないと思うんだ。否定する側もそれなりの責任はあって根拠の提示は必要だろうと。なんというか「デマの否定」というのが安易な言論のテクニックになっているんだよね。これは「不正選挙」云々とは関係なく。 https://t.co/c1w7cVfyE3,,,2,0,39,393
1.33E+18,beanthunder,2020/11/9 11:24,「大統領に対しては、メラニア夫人が、負けを認めるよう説得していると伝えられて」十時半にはあのNHKでも否定してるのにデマを流すなメラニア夫人ら“敗北を説得”と報道 陣営“事実ではない” |  https://t.co/XiLRar6AHk 敗北を認めないトランプ氏 「逆転勝利への奇策」https://t.co/61yKcWrX6O,,,61,13,157,203
1.33E+18,k_k1103,2020/11/9 11:19,@EEOzX2wzk9NF10Z @KANABUNBUN8201 メラニアさんが説得してるはガセデマ記事だった様ですね💢💢メラニアさんご本人が否定するツイートしてた様です😤,,,1,0,376,293
1.33E+18,akiakiamaama,2020/11/9 10:39,"CNN「メラニア夫人らがトランプに""敗北を認めろ""と説得している」↓メラニア夫人、イヴァンカ氏はこれを否定。速攻でデマ報道とバレたが、ファクトチェックどうなってるの？日本のメディアさんメラニア夫人のツイートを誤訳→炎上 https://t.co/YhdK7IRP94",,,1,0,1256,378
1.33E+18,trV2fYXXRY1RpAa,2020/11/9 10:38,@pyon_research 否定してるのは、報道機関(TV、新聞記事)ですよね。デマが本当か嘘かどうか決めるのは、きちんと捜査して、裁判所が決めることです。報道が先走って否定するのはどうかと思いますが。,,,0,0,130,143
1.33E+18,PeachTjapan2,2020/11/9 10:36,これらの話は政府側が”観測気球”としてリークした可能性もあるとは思います。しかしながら我々にそれを判別する方法は無いし、結果として政府が否定した以上、我々が真実ではない記事を読まされた事に変わりはないので、割り切って”デマ”と言っています。その辺りはご留意ください😎,,,5,1,2057,703
1.33E+18,MrsUnChain,2020/11/9 10:33,トランプの発言は全部デマとか否定した口で　そのデマを流してんじゃねぇぞマスゴミ,,,0,0,350,793
1.33E+18,pyon_research,2020/11/9 10:30,@azbxasn 「誰も否定できない事実」は言い過ぎでは？ココの方々、憶測で「フェイク」だと言っています。憶測ですから、それはデマの可能性もある。それが、プラス１出回るそれに対して、私はそれをマイナス１でゼロに戻すような主張。筋違いと言うも違うかと。私の主張はよくあるありきたりなもの。,,,0,0,186,255
1.33E+18,applideveloper,2020/11/9 10:10,@stonston_0305 @SF_SatoshiFujii 「ウィスコンシン州で投票率が100％を超えた」はデマ。当日に有権者登録が可能、保守系メディアも否定https://t.co/SZS0MYcpRL,,,4,0,137,92
1.33E+18,hyty0200,2020/11/9 10:07,トランプ家族がトランプ氏に『敗北を認めるよう説得中⁉️』その光景をいつ⁉️誰が⁉️観てなんでCNNにリークした⁉️あるメディアは午前中に否定してたのに、民放地上波メディアは午後から堂々とトランプ大統領の利すり報道デマ報道しても訂正しない地上波メディア。完全に日本国民を舐めてるマスゴミ。 https://t.co/DNWpmv1oKM,,,1,0,5,11
1.33E+18,scoooooooooomy,2020/11/9 10:04,いきなりデマニュース流すとか呆れその話題はとっくに大統領官邸から否定されたぞ #NHK,,,0,0,64,126
1.33E+18,naraku734,2020/11/9 10:03,NHK、トランプの選挙不正の話はデマだって速攻否定しておきながら、トランプの家族が敗北宣言をしろって進言したって話をトランプ陣営否定したのにそれは無視して報道するのか。,,,3,1,1219,1257
1.33E+18,jun32107416941,2020/11/9 10:03,nhkデマかよメラニア夫人否定してんだろ,,,0,0,0,0
1.33E+18,CAOarLfGjgAkAT8,2020/11/9 9:59,投票権がない日本人の中で未だにアメリカ大統領の不正について盛り上がっている。ワイのフォロワーさんの中でまともな感覚の人もこれについて言及しているし、もちろんバイデン支持、不正なんてデマに踊らされるなって人もいるね俺は立証されていない以上は疑惑は否定するべきという考えだが果たして,,,0,0,347,350
1.33E+18,pomopr_g,2020/11/9 9:52,@OhGottaGroove @fujiwara_g1 cnnが検証しているので記事を載せておきます。あと、死人が投票したと言い出したツイートに対して、ミシガン州の公式アカウントが返信する形で否定しているのとファクトチェック一覧もあるので確認してみてください。不正投票系は現状殆どがデマhttps://t.co/88R2ZweC52https://t.co/pJruDyynsE,,,1,0,311,381
1.33E+18,RealRimutunRF,2020/11/9 9:37,@OCUyQ4bW5ieV9Ud 私、実際に500床規模の急性期病院でコロナデマを否定しまくってますが、バイトとか工作員扱いですね。剰え、金を啜る悪魔みたいな表現されてますがwwwww,,,0,0,22,8
1.33E+18,Takazilow,2020/11/9 9:29,@clockwork_peach その弁当のちくわをネタにした立候補予定者が叩かれたのは、すぐさま公式垢に否定されるようなデマを引用して呟いたからだと記憶しているんですが… &gt; 引用元,,,95,45,7802,1217
1.33E+18,iniestayuto,2020/11/9 9:06,@KadotaRyusho ひるおびでも 「メラニア夫人の説得が始まった 」かのような報道で婦人が否定しツイートしたなどは 語らずデマしか流さない,,,0,0,237,75
1.33E+18,i83983k0,2020/11/9 8:12,デマを流すな。本人否定しとるぞ。いい加減にしろニセモノのデマリベラル。https://t.co/zM6eCslhMz,,,0,0,828,906
1.33E+18,sydneygakuin,2020/11/9 7:56,＞情報がメディアを通じて飛び交う中…CNNやABCテレビの報道、ハッキリ言ってデマを流しているメラニア夫人やクシュナー上級顧問が自らツイッターで否定この件ではツイッターが真実でメディアがデマは明らか国民はネットでなくTV新聞のデマにご注意を…😊https://t.co/AJWrqDRuTR,,,5,1,684,738
1.33E+18,spicyperacid,2020/11/9 7:51,@ukk0ma なんか否定したの撤回したでってのも見たんだけど最早どっからどこまでデマだかわからん,,,3,1,98,99
1.33E+18,v_accordion,2020/11/9 7:43,そう、バッシングなんて受けていないのです。いつも手放しでデマを信じ込んだ情弱の皆さまが大騒ぎなさっているだけです。試しにバッシングとやらを挙げてみますか？聞くだけなら聞きますよ。正確なご理解もなく根拠もお示しになれないことでしょうから、すべて完全に否定されることでしょう。,,,2,2,1817,952
1.33E+18,Attheendofthe12,2020/11/9 7:37,@nikkei デマ飛ばしたままは許されませんよ？既に否定されてます。,,,2,0,264,234
1.33E+18,akirei05,2020/11/9 7:36,@hong2010kong プーチンさん辞めるニュースは２日程前にスプートニクスがデマだと否定していた様な……？？どうなんでしょう？,,,0,0,585,688
1.33E+18,lopCaes3AsuYrDL,2020/11/9 7:32,@dtbrbP8bJNyi3F5 @rkayama お疲れ様です根拠ないことは否定されないので、根拠のないデマなんでしょうね,,,2,0,2703,1679
