id,user,created_at,text,列1,列2,fav,RT,follower,follows
1.29E+18,NtcTaaz9Kli4Jpn,2020/8/11 20:32,おはようございます??8月12日(水)東京都で新たに188名の感染確認…入院数1682名??周庭氏逮捕…は大変気になる??石田純一が福岡でのスポンサーとの飲み会の後のお持ち帰り疑惑を否定…静観出来ないんだね??週刊誌の倍返し??第２弾報道ありそうだね??さんま御殿!!､ボンビー今日も宜しくです??,1,,467,32,9496,8810
1.29E+18,west1124,2020/8/11 20:26,大阪府の吉村知事うがい薬『インサイダー取引疑惑』否定「ネットで根拠なく発信されない方がいいです。僕にそのような事実はありません」 https://t.co/tK3Wiox010,1,,38,2,3891,4989
1.29E+18,kasugahideyuki,2020/8/11 20:17,【イソジン】吉村知事、インサイダー取引疑惑を否定「一線を超えるものは、然るべき対応をとります」 https://t.co/q9hvE32ULG @sharenewsjapan1より,1,,0,0,5434,5111
1.29E+18,TCsyedBujYPLym9,2020/8/11 19:47,大阪府の吉村洋文知事（45）が11日、自身のツイッターを更新。新型コロナウイルスの感染拡大防止にポビドンヨードを含むうがい薬が有効だとした4日の会見の発言について上がっていた『インサイダー取引疑惑』について否定し、警告した。,1,,0,0,41,0
1.29E+18,LEMOLEMOPY_2,2020/8/11 15:21,@sharenewsjapan1 仮に疑惑を否定しても、信じる者と信じない者、どっちが多い？,1,,1,0,292,296
1.29E+18,82detec05tive26,2020/8/11 15:06,@midori29dango お姉さんには違いないですけど、そんな変わらないですよwwww今年38ですもん??まさかの男性疑惑で（笑）とりあえず否定した??懐かしい曲だったよね??,-1,,0,0,68,353
1.29E+18,Attaless,2020/8/11 14:34,インサイダー取引疑惑が上がっているけど、本人も明確に否定している通り、そんな無謀なこと有り得ないとも思う。会見・発表する本人が関与って余りにも安直だし、逆張りでもそんなリスク取るか、と思う。府でうがい薬買取って、全戸配布とかしたらめちゃ面白かったな。少なくともマスクよりは。,1,,0,0,31,335
1.29E+18,sharenewsjapan1,2020/8/11 13:55,【イソジン】吉村知事、インサイダー取引疑惑を否定「一線を超えるものは、然るべき対応をとります」 https://t.co/dD4RQ0ILQw,1,,699,300,69316,2
1.29E+18,looose20,2020/8/11 13:17,まあ、五毛や陰謀論者に毒された方はこういう見解も見て。どっちが正しいとかじゃなくて。ジョージ・ソロス氏が異例の声明を発表｜全米の抗議デモ参加者に暴動を起こすよう資金提供しているという疑惑を否定 - https://t.co/QfE02X0eaM,1,,21,12,291,488
1.29E+18,sMYwLAeoPLHVOsl,2020/8/11 13:01,【イソジン】インサイダー疑惑を否定 吉村知事、インサイダー語気荒げ反論「ネットで軽々に言わないほうがいい。注意したほうがいい」#インサイダー #吉村知事 #2chまとめhttps://t.co/0RKu0HE9Uq,1,,0,0,326,555
1.29E+18,q_ken_ken_p,2020/8/11 13:00,■大阪府の吉村洋文知事11日、新型コロナウイルスの感染拡大防止にポビドンヨードを含むうがい薬が有効だとした4日の会見の発言について上がっていた『インサイダー取引疑惑』について否定し、警告したhttps://t.co/qzhKJahSkt,1,,3,0,3056,392
1.29E+18,5fukuhiro20,2020/8/11 12:59,大阪府の吉村知事うがい薬『インサイダー取引疑惑』否定「ネットで根拠なく発信されない方がいいです。僕にそのような事実はありません」：中日スポーツ・東京中日スポーツ https://t.co/JJCmtJh8kn,1,,0,0,18,71
1.29E+18,nama2015,2020/8/11 12:53,@WOIL5qbazI2bmkC @hiroyoshimura 批判と名誉毀損は違う政治家は一般人と違って批評批判は受けるが犯罪疑惑というならそう思う根拠を提示しないとさすがに政治家でも甘受できませんよ吉村知事が否定したのだから以降は批判を続けるなら根拠を提示する、ないものに関しては名誉毀損です脅しじゃありません裁判は国民の権利。,-1,,37,4,1833,960
1.29E+18,M_Kadzumi26,2020/8/11 12:44,??大阪府の吉村知事うがい薬『インサイダー取引疑惑』否定「ネットで根拠なく発信されない方がいいです。僕にそのような事実はありません」 https://t.co/enrgnz8zBG #スマートニュース,1,,0,0,1523,1912
1.29E+18,ygm57749,2020/8/11 12:27,もりかけと一緒やなな～んか怪しいから疑惑挙句の果てに、違うならやってないことを証明しろと悪魔の証明を求める。しかも根拠がテリー伊藤のツイッターとわの～笑https://t.co/VXFrKJEOiC,-1,,8,1,6196,6682
1.29E+18,Skzf4UzR70hNKKy,2020/8/11 12:24,@hiroyoshimura 普通、犯罪の疑惑をかけられても「事実ではありません」「無実です」と、逃げを打つよな。違法行為だと知った上での確信犯なら、なおのこと疑惑を否定し、自分に不利になる証拠や証言は隠すよね。ただ「軽々しく発進しないほうがいいです」と恫喝めいた牽制をしてくるところは、悪○弁○士だな。,-1,,18,4,116,138
1.29E+18,MSNJapan,2020/8/11 12:11,大阪府の吉村知事うがい薬『インサイダー取引疑惑』否定「ネットで根拠なく発信されない方がいいです。僕にそのような事実はありません」 https://t.co/7FkmoT6CrQ,1,,1,2,21196,46
1.29E+18,trendienglish,2020/8/11 11:45,アイドルとの密会を否定するためフォロー 手越祐也に「逆噴射」指摘も。アイドルとの密会疑惑を否定するため「ほかにも人がいた」と話手越祐也。結果的に、このアイドルのアクティブさが浮き彫りになってしまったと筆者。ネット上では「逆噴射フォローだ」といったツッコミが相次いでいたで？,-1,,0,0,558,755
1.29E+18,kaga_special,2020/8/11 11:38,3.ボイジャーまたFGOキャラ？他のネタもあるにはあるけどとりあえず語らせて()元々レクイエムの初出情報で雰囲気好きだな、と思ってた星の王子さま疑惑だので否定的なコメントを聞いて気にはなってたけどコラボ決定動画で完全に堕ちてやっとこ原作も履修した原作の方を追っていきたいと思います,-1,,1,0,151,217
1.29E+18,hisato_zz,2020/8/11 11:35,佐藤健がたけもねお揃い指輪の疑惑を否定！(動画あり)https://t.co/8xjPzmMVwL#佐藤健#上白石萌音 #恋つづ#恋は続くよどこまでも#SUGAR,1,,1,0,21,9
1.29E+18,chisatoilet,2020/8/11 11:30,アイドルとの密会を否定するためフォロー 手越祐也に「逆噴射」指摘も。アイドルとの密会疑惑を否定するため「ほかにも人がいた」と話手越祐也。結果的に、このアイドルのアクティブさが浮き彫りになってしまったと筆者。ネット上では「逆噴射フォローだ」といったツッコミが相次いでいたで？,-1,,0,0,1195,1095
1.29E+18,tor_i_shin,2020/8/11 10:28,大阪府の吉村知事うがい薬『インサイダー取引疑惑』否定「ネットで根拠なく発信されない方がいいです。僕にそのような事実はありません」（中日スポーツ） https://t.co/0xPuWXiCUQ,1,,4,3,373,509
1.29E+18,84av0Mx4colaM1Y,2020/8/11 10:26,吉村府知事にインサイダー疑惑浮上これ吉村府知事は否定していますし、何より疑惑と書かれていますので全く信用できませんhttps://t.co/Wnrc1Spdne,1,,0,0,3,3
1.29E+18,snow_crystal87,2020/8/11 10:22,@achi_nori 育て方まで??これは完全に老害の模範解答やね‥??その無駄に高いプライドへし折ってやりたいわ??旦那さんもここでこそ奥さんと子ども守るところなのに～！一体なんだったら許されるのか??ただ否定したいだけなのでは疑惑‥,-1,,1,0,261,289
1.29E+18,morig_morig19,2020/8/11 9:29,吉村府知事　続けて「インサイダーに関わるようなことは僕は一切やっていないし、そんな事実はあり得ない。経済的な利益を得ようと思って知事をやっているわけでもない」と疑惑を否定した。,1,,0,0,135,166
1.29E+18,natsuyotouya,2020/8/11 9:18,その疑惑を消したくて、その後見てるけど、悪い人には見えない感じで？って思ったりしてる。疑惑をキッパリ否定するエビが出てこないかなぁ、って思ってるんだ。これ本音。,-1,,0,0,0,1
1.29E+18,itachan72tw,2020/8/11 8:48,@sol_luna1108 疑惑否定の為に府庁に登庁したようですね。今日！,-1,,3,0,23,42
1.29E+18,toukaiteio1991,2020/8/11 8:36,この采配を肯定し江夏さんの前科まで持ち出して彼を批判してる人罪の償いを否定する野蛮人です。その上で原監督って真っ白やったっけ？前回の不可解な辞任は何で？賭けゴルフは疑惑は？こっちが本当なら償いは済んでない。巨人生え抜きはいいね守られててhttps://t.co/CbPzfkWge4,-1,,0,0,442,120
1.29E+18,takahiro_t0516,2020/8/11 7:03,@sakielu81 @hiroyoshimura なら噂レベルでも疑惑扱いするのも御法度ですねそっちは良くて否定はダメって都合良すぎるな,-1,,4,0,28,5
1.29E+18,aprilalmond,2020/8/11 6:54,森友、加計疑惑以来、安倍内閣では、議事録は、その存在を否定するものです。何故なら、議事録があると、不祥事が、次々と明るみに出て、安倍晋三自身の首を絞める事になるからです。この時点で、安倍晋三は犯罪者ですね。#恥ずかしい総理大臣 https://t.co/ptSRBoYusy,-1,,2,4,626,1178
1.29E+18,katsurai__21,2020/8/11 4:33,石田純一不倫疑惑を否定してるけど不倫のイメージ強すぎて冤罪でも信じてもらえなそう,1,,0,0,81,129
1.29E+18,zazao_h_syobon,2020/8/11 4:29,@tekuteku_pera @_chatte081 @asutaka1130 @IXXVw79RKV0vVGI 俺人否定疑惑(´・ω・｀),1,,0,0,39,40
1.29E+18,tabunjibunkibun,2020/8/10 13:59,ポビドンヨードの件、インサイダーの疑惑が上がっています。否定されるでしょうが、当日9時に塩野義株価が極端な上がり方を記録していますし、事前に情報が漏れていたことは、テリー伊藤さんもTVで仰っています。ご釈明を。#報道ランナー,-1,,93,64,209,460
1.29E+18,ab_gamakfy,2020/8/10 9:58,加藤浩次、清水あいりへのセクハラ疑惑を否定「そこまでタイプじゃないんですけど…」 https://t.co/fYfqoypIAy #スマートニュースとりあえず、男は黙って空を仰げということだな。どこを見てもそう取られるよ,1,,0,0,1,36
1.29E+18,aozora_catapult,2020/8/10 7:07,カンニング疑惑の否定方法w #FGOカルデア放送局5周年SP,-1,,0,0,277,377
1.29E+18,shihominpminp,2020/8/10 5:37,足立梨花、騒がれた整形疑惑をきっぱり否定！ブログ内容掲載 https://t.co/2TY043qsll,1,,0,0,329,572
1.29E+18,xx_abunai_xx,2020/8/10 4:45,@kensyuu12 @hyakutanaoki 「インサイダーじゃない」と断言する理由が「翌日以降は損してる」とは呆れますね??疑惑が吉村氏、その周辺の人に出るのは仕方がないです。ですが、現時点でそれを否定する理由が「翌日以降云々、、」というのは流石に無理がありますね。,-1,,27,4,10,112
1.29E+18,rush_urrr,2020/8/10 2:40,@UrazakiPt 疑惑を否定する宗教団体「証拠ー？証拠ー？」,-1,,1,0,2576,519
1.29E+18,JjowiXr10QjMwSj,2020/8/10 2:22,続き稲田氏は三日、東京都議選について「大変厳しい結果であった。厳粛に受け止めたい」と述べた上で、辞任を改めて否定した。　与党幹部は閉会中審査について※▼「総理は『反省』と言うだけでなく、加計学園問題について国民の疑惑が晴れるまで、説明を尽くしていくべきだ」と語った。▽,-1,,0,0,822,2218
1.29E+18,aumjikenkaimei_,2020/8/9 22:02,一部のオウムウオッチャーは、同書をトンデモ本だと断罪しているが、全てを否定するだけの反証は､誰も示していない。なぜ、異口同音に同書を無視するのか？疑惑を感じる。彼らの坂本事件への関与を検証すべきではないのか？,-1,,0,0,579,10
1.29E+18,heten01bookigh,2020/8/9 18:09,マツコが「同級生」木村拓哉の整形疑惑を否定 「これは加齢よ」 https://t.co/xBMxrCDjbr,1,,0,0,242,27
1.29E+18,bluemoonnblue,2020/8/9 15:42,アベノマスク受注幽霊会社??受注企業4社のうち最後に公表のユースビオの“本店”はプレハブ長屋の一室で、電話番号もない。設立3年、社員5人の企業が、なぜ32億円もの大型受注！―“政権との距離”に疑惑の目が向けられるなか、「癒着は一切ない」同社社長否定、その実績も謎のまま https://t.co/j0yJD4oW93,-1,,1,4,1130,1244
1.29E+18,CPU_copipe_bot,2020/8/9 14:38,疑惑の恋人アルベルト「シンデレラ体重という概念が打ち出された以上、質量保存の法則から「王子様身長」とか「王子様年収」と言った危険な概念が打ち出されるのは時間の問題なので、我々はこれを予防的に迎撃するため今の段階で全力でシンデレラ体重の否定に回らねばならない。時間の猶予はない」,-1,,0,0,29,0
1.29E+18,nanaki_toshima,2020/8/9 13:18,武蔵に関してはもう運営からの贔屓疑惑が完全に否定できない物になっててなんだかなって。宝具強化で2クラスに対する特攻貰った上に宝具威力UPの倍率まで上げられてるんだもんなぁ。それが出来るなら他の強化も、もっと真剣にどうしたら強くなるのか考えてやってほしいよね。なあメイドオルタさん！？,-1,,2,0,250,249
1.29E+18,ikemeso90,2020/8/8 20:54,https://t.co/t8gl2Uni0H三浦は訴訟の内80%で勝訴していると主張している（15%は時効を理由とし、5%は時効以外の理由による敗訴）。疑惑報道の先鞭をつけた週刊文春に対する訴訟では、裁判所は「銃撃事件の三浦関与説の記述」については相当の理由があるとして名誉毀損を否定したが、,-1,,0,0,295,1026
1.29E+18,Nuclear_Problem,2020/8/8 17:11,イランの核兵器開発疑惑は米国の諜報機関によって否定されている→https://t.co/h1EsSh3jX5 #nuclear #IAEA #genpatsu #hibaku #seiji #chernobyl #fukushima #原発 #核兵器,1,0,0,0,1040,1600
1.29E+18,erika_sa_ma_,2020/8/8 13:12,@Puthi0605 私なんてね、仲の良いフォロワーさんたちに、ネカマ疑惑かけられたのよ( *´艸)否定はしないw,-1,,1,0,1973,237
1.29E+18,LUSH24863163,2020/8/8 12:58,@sanuho1 @u_tan569875 @bfma0013 @dai_gu1561 否定すれば否定するほど疑惑が深まる流れじゃないすか？これ,-1,,3,0,12,12
1.29E+18,koreanewscolle2,2020/8/8 7:05,元カノへの暴行疑惑が浮上した韓国人気歌手…嘘をついているのはどちらか　8/8 記事概要キム・ホジュンに暴行疑惑彼女の父親が証言キムは即座に反論マネージャーとも確執キム＝論義という否定的なイメージが正確な事実と証拠に基づいて真実がなにか確認する必要https://t.co/QDfv9Ke64a,1,,6,5,4157,3862
1.29E+18,justice4compla1,2020/8/8 4:09,マツコが「同級生」木村拓哉の整形疑惑を否定 「これは加齢よ」 https://t.co/pi7csl7ePa,1,,0,0,298,57
1.29E+18,wo78touchund,2020/8/8 2:55,マツコが「同級生」木村拓哉の整形疑惑を否定 「これは加齢よ」 https://t.co/DEXlNydrie,1,,0,0,211,52
1.29E+18,LittleSwallow24,2020/8/8 1:46,堺市議会の本会議で #維新 市議池田克史がデマで自民の信貴良太市議らの名誉毀損。議員総会で調査の結果当人らは否定、維新は確たる証拠示せず。が、議会運営委は証拠も無いまま実名を挙げて「疑惑」と決めつけた池田の責任問わず、信貴市議らの名誉回復も十分にはなされず?? https://t.co/OIyxEN5O0d,-1,,0,0,231,93
1.29E+18,elcondor,2020/8/8 0:09,"これ、留学生不適切受入疑惑の告発自体をヘイトスピーチ扱いして無効化する口実を大学側に与えそう。実際、「疑惑」の実態はさておき、氏の「告発」の動機の一つであること自体は言動を考えると否定し難そうだし。 / “能川元一 on Twitter: ""ああそうだ、書くのを忘れると…” https://t.co/4IjPSPsNmi",-1,,0,0,505,611
1.29E+18,tanaka001a,2020/8/7 21:45,物入れ過ぎ疑惑については否定しない。,-1,,0,0,217,136
1.29E+18,wow_tanaka0424,2020/8/7 20:04,石田純一が不倫疑惑など週刊誌報道を「事実と違う」と否定　関係者は理子との離婚「ない」 #産経プラス事実無根であったならともかく、一部違うだけでは誰も納得しないと思う。これはモラル・マナーの問題であることを本人が分かっていないことが1番の問題なんだから。 https://t.co/mI2j0brEq1,1,,0,0,6,17
1.29E+18,hirainoriobot,2020/8/7 19:45,129)はっきりノーといわないから持たされてしまったのです。そして日本はそれらで核兵器を作るんじゃないかと世界の国々から見られる、その疑惑を否定するために核の平和利用、つまり、原発をもっともっと造ろうということになるのです」と書いていますが、これもこの国の姿なんです。,-1,,5,3,6897,858
1.29E+18,thoton9,2020/8/7 17:49,ヒズボラ最高幹部ナスララ師、爆発のあったベイルートの港に大量の武器・弾薬を保管していたとの疑惑を強く否定 https://t.co/5gaV3Zzw9I,1,,0,1,10580,898
1.29E+18,hisato_zz,2020/8/7 7:35,佐藤健がたけもねお揃い指輪の疑惑を否定！(動画あり)https://t.co/8xjPzmMVwL#佐藤健#上白石萌音 #恋つづ#恋は続くよどこまでも#SUGAR,1,,1,0,21,9
1.29E+18,BF_shiro_AA,2020/8/7 4:36,少女に双子うませたんかい？疑惑の上にあーた半妖の弟(犬夜叉)にとても否定的だったのだがおこに対して……弥勒顔の子もおるね……息子おったか？,-1,,0,0,63,76
1.29E+18,maburu1104,2020/8/7 4:26,@nemukunaiyotabu 別垢でちょと会話見てきた。もろスルーしてたね(笑)否定も肯定もせず、ガン無視・・。いや、否定してくれたんが良かったんだけど・・。変な疑惑生まれてる。あれ続いてるの？なんか勘違い勝利宣言してない？,-1,,2,0,34,59
1.29E+18,msk_2003v,2020/8/7 4:12,報道でも捏造・歪曲を平気でするマスメディアの筆頭の朝日新聞と毎日（変態）新聞ですから疑惑は深まりました。客観的証拠を提示してください！首相会見「官邸職員が記者の腕つかむ」朝日新聞社が抗議　官邸側は否定 - 毎日新聞 https://t.co/vvcylt60IA,-1,,3,2,2619,3808
1.29E+18,A21641739,2020/8/7 3:47,早く辞めろ。モリカケ桜河井の疑惑だらけでコロナの緊急時にリーダーシップはなし。メモ読むだけなら総理辞めて家で読んでろ首相会見「官邸職員が記者の腕つかむ」朝日新聞社が抗議　官邸側は否定 #ldnews https://t.co/AFdA3ym4QD,-1,,1,0,169,429
1.29E+18,raiku_M9720,2020/8/7 3:46,これめっちゃ可哀想、事実じゃないって本人めっちゃ怒ってるのに記者が押しかけて、まじめんどいよな石田純一が不倫疑惑など週刊誌報道を「事実と違う」と否定　関係者は理子との離婚「ない」 (サンケイスポーツ) - LINEアカウントメディア https://t.co/MZ6bkVBb7d #linenews @news_line_meより,1,,0,0,151,1184
1.29E+18,kiseluhaiihito,2020/8/7 3:42,これ本当だったのかもしれないが自身の行動から生まれた疑惑だろ？そりゃあ何度も自分の行動を棚にあげて発言したり、しょうもない嘘ついてりゃあこうなるよなw嘘のソースもたっぷりあって否定出来ないなwwwまったくだからボケ老人扱いされるんですわwwwww#慶次 #競輪 https://t.co/jLypWSwvuR,-1,,0,0,14,12
1.29E+18,shihominpminp,2020/8/7 1:37,足立梨花、騒がれた整形疑惑をきっぱり否定！ブログ内容掲載 https://t.co/2TY043qsll,1,,0,0,329,572
1.29E+18,Ramos_Vantelin,2020/8/7 0:50,お義父さん、顔付近に100km/hくらいのストレートを。石田純一が不倫疑惑など週刊誌報道を「事実と違う」と否定　関係者は理子との離婚「ない」 (サンケイスポーツ) - LINEアカウントメディア https://t.co/2bCMcg4eeM #linenews @news_line_meから,1,,6,0,2408,66
1.29E+18,YY045594,2020/8/7 0:30,＃モーニングショー　日本感染症学会のHP記述　「・・検査で陰性であれば SARS-CoV-2 感染を否定できるわけではなく、感染初期で今後発症する可能性があることも含めて対象者に説明する必要がある。」ことを言わない岡田は、極めて悪質！さすが、データ捏造疑惑の岡田！,-1,,0,0,1,1
1.29E+18,ortogrfia,2020/8/6 23:52,石田純一“お持ち帰り”報道を強烈否定「あるわけない」　法的措置も示唆（デイリースポーツ） https://t.co/p0iQxt3ZI0 法的処置も良いけど負けたら疑惑が事実になる事分かってないの？こんな奴どうでも良いけどね,1,,0,0,2352,2385
1.29E+18,5sprJtzHTzg7MEh,2020/8/6 21:35,禁固刑に石田純一が不倫疑惑など週刊誌報道を「事実と違う」と否定　関係者は理子との離婚「ない」（サンケイスポーツ） https://t.co/0qcOtpmA99,1,,0,0,27,36
1.29E+18,sukesankakusand,2020/8/6 20:32,石田純一が不倫疑惑など週刊誌報道を「事実と違う」と否定　関係者は理子との離婚「ない」https://t.co/v6eoVh1ZL7,1,,2,0,8559,8307
1.29E+18,z9xzViloixS8PKr,2020/8/6 16:15,石田純一が不倫疑惑など週刊誌報道を「事実と違う」と否定　関係者は理子との離婚「ない」 (サンケイスポーツ) https://t.co/1QApfoEpfh #linenews,1,,0,0,162,265
1.29E+18,Niigata06406444,2020/8/6 15:41,石田純一が不倫疑惑など週刊誌報道を「事実と違う」と否定　関係者は理子との離婚「ない」 - ＳＡＮＳＰＯ．ＣＯＭ https://t.co/YTlvNVGQaG @sanspocomより,1,,0,0,2561,4971
1.29E+18,Cmbk06,2020/8/6 15:38,もう一つ話したかったんだった 私中2から男恐怖症(自称)患ってて、あまりにも男子と絡まないからずっと裏でレズ疑惑あってデリカシーない男に一度ストレートに聞かれたことあるけど、あの時すんごい勢いで否定した 自分の性嗜好なんてよく知りもしてなかった癖にただ｢レズ｣という言葉への認知を,-1,,0,0,2,8
1.29E+18,kirov413,2020/8/6 15:14,EXCLUSIVE-ロシア、アストラゼネカとコロナワクチン製造で契約　盗難疑惑否定 | 2020/7/18 - ロイター https://t.co/wKanA9xmgs,1,,0,0,60,37
1.29E+18,jimmyhoshi,2020/8/6 13:58,石田純一が不倫疑惑など週刊誌報道を「事実と違う」と否定　関係者は理子との離婚「ない」 (サンケイスポーツ) https://t.co/UQJCw957nD #linenews,1,,0,0,7298,7446
1.29E+18,HHayashi0131,2020/8/6 11:08,石田純一が不倫疑惑など週刊誌報道を「事実と違う」と否定　関係者は理子との離婚「ない」（サンケイスポーツ） https://t.co/KdblJMityZ,1,,0,0,14,975
1.29E+18,SANSPOCOM,2020/8/6 10:48,石田純一が不倫疑惑など週刊誌報道を「事実と違う」と否定　関係者は理子との離婚「ない」 https://t.co/s5RMf3DwDo,1,,6,3,79492,6034
1.29E+18,iza_edit,2020/8/6 10:48,【イザ：芸能ニュース】石田純一が不倫疑惑など週刊誌報道を「事実と違う」と否定　関係者は理子との離婚「ない」 #イザ https://t.co/pQhyZk61iu,1,,1,0,14148,14
1.29E+18,coldsore7,2020/8/6 10:44,石田純一が不倫疑惑など週刊誌報道を「事実と違う」と否定　関係者は理子との離婚「ない」（サンケイスポーツ） https://t.co/xbbdiNPtSA,1,,0,0,1331,1555
1.29E+18,gdpen1,2020/8/6 10:43,石田純一が不倫疑惑など週刊誌報道を「事実と違う」と否定　関係者は理子との離婚「ない」（サンケイスポーツ） https://t.co/6WrzHxqlQG,1,,0,0,820,867
1.29E+18,kboowys12241,2020/8/6 10:42,お盆休み帰省は慎重に。でも強盗キャンペーンはイケイケ。お坊ちゃま国民に何の説明も無いまま雲隠れ。吐血疑惑も否定出来ない。もういいよ。改憲出来なくて無念だろうけど、引退して下さいな。#安倍内閣総辞職を求めます,-1,,0,0,35,107
1.29E+18,rin_and_rin,2020/8/6 10:36,捨てられた皇妃めちゃくちゃ面白いけど、最終的に青髪ENDなら読み進めたくないという気持ちとの戦い…赤髪以外認められないがみんなに当て馬疑惑かけられてて否定できないのが辛い,-1,,0,0,60,196
1.29E+18,Sugarless_RyOM,2020/8/6 10:16,@Dr1fP 普通に改造って自白すればいいのにって思いますね整形疑惑を否定し続けるアイドルを見ている気分(^o^),-1,,1,0,122,102
1.29E+18,newsuka,2020/8/6 10:12,石田純一が不倫疑惑など週刊誌報道を「事実と違う」と否定　関係者は理子との離婚「ない」 https://t.co/9GHwHnykka #芸能 #ニュース,1,,0,0,255,119
1.29E+18,MayuGeAr,2020/8/6 9:26,おじゃる丸制作陣いよいよパクリ疑惑を否定できなくなってきたな https://t.co/qI7DeBiczY,-1,,0,0,204,180
1.29E+18,ststst205s,2020/8/6 8:32,@YahooNewsTopics #緊急事態宣言緊急事態宣言否定流石、脱税疑惑で１度辞任した総理ですね。コロナ対策は無い、収束すらしてないのに献金gotoを強行して感染者が拡散した上にみるみる増加。国会は開かない。歴史に汚名を残す総理の有りがたい御言葉ですね。,-1,,5,1,1490,709
1.29E+18,mayaya_jujitsu,2020/8/6 5:23,安倍の側近で、政権屈指の極右人間萩生田でさえ否定するほどの事実無根の話だったということ：萩生田文科相「事実は確認されなかった」　「教科書調査官北スパイ」報道の疑惑否定 https://t.co/fWrums61St @zakdeskより,1,,0,0,560,437
1.29E+18,Tama703,2020/8/6 3:42,@fkdyn わかりみが深い。。図にもあった、下からの提案を潰すって人達ってのを見てきた一部の人は、無意識に絶対否定するマンになってる疑惑もありますねぇ。柔らかいお兄さんお姉さんもたくさんいるのにーー！！ｗ,-1,,0,0,410,595
1.29E+18,macame3,2020/8/6 2:45,キム・ホジュン、元恋人への暴行疑惑が浮上も…事務所が否定「事実無根」 https://t.co/PXcKFJD8zc,1,,0,0,6240,3924
1.29E+18,jLXlsQ9ZUMhFoLI,2020/8/6 0:56,ツイステの監督生の性別は不明だが私的には男だと思ってる。エペエペを見つけた時に女の子疑惑の話になった時にここにゃ来ねえって感じで否定されてた気がするし、なにより男子校だし、女子ならもっと反応あるやろ,-1,,0,0,3,5
1.29E+18,hisato_zz,2020/8/6 0:05,佐藤健がたけもねお揃い指輪の疑惑を否定！(動画あり)https://t.co/8xjPzmvkFd#佐藤健#上白石萌音 #恋つづ#恋は続くよどこまでも#SUGAR,1,,1,0,21,9
1.29E+18,KY31832942,2020/8/5 19:38,はらしょーの結婚を反対される理由はらしょーも結婚相手もYouTuberはらしょーと結婚相手の年齢差がありすぎ結婚相手がギャンブル依存症疑惑はらしょーの浪費癖で結婚相手に迷惑をかけるから#親に結婚を反対される理由 #shindanmakerhttps://t.co/1vU2WOZsch浪費癖は否定できない,-1,,1,1,681,2382
1.29E+18,yas_outputforme,2020/8/5 17:32,岡田晴恵さんのwiki見たら、関係各所に否定批判されるような迷惑な虚偽コメントばかり。さらに論文不正疑惑あり。医学博士（中退？）がなぜ教育学部に？てか、白鴎大学て聞いたことなくてF欄？と調べたら大山の母校やんけ。煽る前に研究せえよ教授なら。大山はもっと打ってくれ。,-1,,1,0,5,89
1.29E+18,FOLGORAY,2020/8/5 15:14,@Machan2828 その可能性が否定出来んから辛いのよねポカリだけ買うと疑惑の目で見られそうだから、一緒に柿の種も買ってやったから、今からポカリで一杯やりまする??,-1,,0,0,77,123
1.29E+18,yumesora1986,2020/8/5 14:12,パチンコとか競馬とかギャンブル系は一切やらんねんけど、最近ガチャガチャとかブラインド商品とか好きやから、実はギャンブル好きなのでは?という疑惑を否定しきれない（笑）,-1,,0,0,21,36
1.29E+18,koikoino5151,2020/8/5 13:05,重盛さと美さん茶髪＆特攻服での元ヤン疑惑を否定！『行事です！』行事かよww | 芸能エンタメ倶楽部.com https://t.co/wcstWx9WXo @koikoikoi00001より  #重盛さと美 #ヤンキー #元ヤン疑惑 #特攻服 　#ホンマでっかTV,1,,1,0,1827,2587
1.29E+18,YSX51634914,2020/8/5 11:44,＃岡田晴恵疑惑が浮上したからには、肯定否定を問わず誠実に対応することが科学者を名乗る上で最低限のモラルだ??著名な研究者、大学教授らのSNS発信をみても、岡田氏を真当な研究者と認める専門家は皆無に等しい。こんな輩を使うテレ朝、TBSどうして信用出来るのか?? https://t.co/VBMQhD2vkv,-1,,7,0,18,76
1.29E+18,ab21yz,2020/8/5 11:20,キム・ホジュン、元恋人への暴行疑惑が浮上も…事務所が否定「事実無根」 https://t.co/xAJpOTqduq,1,,0,0,1646,2327
1.29E+18,Retina014,2020/8/5 11:02,情報漏洩疑惑に否定的な報告もあるけど、公的部門で忌避が走り始めたら止まらないような気がする。https://t.co/OsVvDOfxYO,-1,,0,1,583,221
1.29E+18,Kstyle_news,2020/8/5 10:50,キム・ホジュン、元恋人への暴行疑惑が浮上も…事務所が否定「事実無根」https://t.co/hG1JpWliiI,1,,21,2,774171,30671
1.29E+18,Mr_Leende,2020/8/5 9:33,@KurokawaSh0ta 意見としては正しいと思いますが某配信者の疑惑から何から何まで過去何度も確証のない晒しから追求されたようにそれがTwitterだと個人的には思っています。間違ったことを言ってる訳では無いですし違うなら違うで否定して一連を受け取り手がどう感じるかではないでしょうか,-1,,0,0,4204,3872
1.29E+18,y93mile,2020/8/5 8:58,ならば、日本の教科書が左傾化・反日化してる理由を示して是正して欲しい。でないと、萩生田氏が文科大臣を務めてる意味がない。萩生田文科相「事実は確認されなかった」　「教科書調査官北スパイ」報道の疑惑否定 https://t.co/qeXxfy39yS via @zakdesk,1,,0,0,9,128
